Experiment ID,CURRENT (A) mean,CURRENT (A) std,CURRENT (A) max,CURRENT (A) rms,CURRENT (A) peak_to_peak,CURRENT (A) skew,CURRENT (A) kurtosis,CURRENT (A) crest_factor,ROTO (RPM) mean,ROTO (RPM) std,ROTO (RPM) max,ROTO (RPM) rms,ROTO (RPM) peak_to_peak,ROTO (RPM) skew,ROTO (RPM) kurtosis,ROTO (RPM) crest_factor,CURRENT (A) Frequency Center,CURRENT (A) Spectrum Area,CURRENT (A) Amp @ 1x RPM,CURRENT (A) Amp @ 2x RPM,CURRENT (A) Amp @ 3x RPM,ROTO (RPM) Frequency Center,ROTO (RPM) Spectrum Area,ROTO (RPM) Amp @ 1x RPM,ROTO (RPM) Amp @ 2x RPM,ROTO (RPM) Amp @ 3x RPM,Source_File
1,3.1233,0.9817375148349249,6.16,3.2739503966920447,6.559999999999999,-0.1250625083622739,-0.1856031179344928,1.9722729164665578,21561.209415584424,184.6251136776374,21818.18181818334,21561.999809036377,389.6103896129498,0.6734636406734711,-1.5464467246908167,1.011918274046964,2551.4701298437285,586756.4916943862,1007.3667161179789,562.1198968345072,319.617838307211,307.5538086397335,405282137.6633112,278.699842020263,278.699842020263,278.699842020263,NOWY-beztrytytki-01.CSV
2,3.1258150000000002,0.9871945579993134,6.32,3.277988956662301,6.559999999999999,-0.16510029814135846,-0.16250110524971584,2.0218726956009876,21587.678571428565,191.51241558437306,21818.18181818334,21588.527990956816,389.6103896129498,0.3728130884413798,-1.8610104010868156,1.0106775374662034,2516.9602849185435,576611.4515850453,562.6783343865649,435.4420925428476,165.9165849637247,319.1667430075928,407884286.8261494,1641.8803233696183,1641.8803233696183,1641.8803233696183,NOWY-beztrytytki-01.CSV
3,3.0610399999999998,1.0186283761193466,6.16,3.2260664593278294,6.719999999999999,-0.14080487291828034,-0.21339004160186548,2.0123879465802474,21561.183356117563,187.27671734633392,21818.18181818334,21561.99661656929,765.5502392328344,0.5876011629719051,-1.4298917131727686,1.011919497080519,2539.0699469800065,595046.3478594591,619.3109225994281,544.3088607475247,337.0124289401555,302.43109576626995,405662719.8421137,2340.950619430332,2340.950619430332,2340.950619430332,NOWY-beztrytytki-01.CSV
4,3.08,0.9925990017618621,6.32,3.2359838071288305,6.640000000000001,-0.14883040162853212,-0.15980467586574232,2.051948051948052,21607.865259740276,194.19273531044124,21818.18181818334,21608.737805448327,389.6103896163477,0.15975724698865285,-1.9744776220346094,1.0097333334836611,2577.5661230721544,582211.4852239861,331.734016702087,692.7232321257749,537.0021438464587,324.0190656823162,409181681.64057106,2320.6192864486,2320.6192864486,2320.6192864486,NOWY-beztrytytki-01.CSV
5,3.087185,0.9666943580568087,6.239999999999998,3.2349885316643707,6.479999999999997,-0.13456218787158275,-0.19811579690961212,2.0212588490809584,21640.909090909085,194.02069285811504,21818.18181818334,21641.778761402602,389.6103896163477,-0.18073345878198535,-1.967335416876701,1.0081915563957857,2517.8000174569943,563190.2718204864,526.7225421883304,861.5426185805003,492.5016099992658,334.53487696071005,410376395.3095242,1878.3225665683974,1878.3225665683974,1878.3225665683974,NOWY-beztrytytki-01.CSV
6,3.061775,0.9993529249053008,6.079999999999998,3.220731283419963,6.399999999999999,-0.13780866899389577,-0.21657166861440746,1.9857762245756134,21588.506493506484,191.66490010057052,21818.18181818334,21589.357233556944,389.6103896163477,0.36387694976468965,-1.8675935654299438,1.0106387778490347,2503.0412998819943,575510.5219120155,470.0052092076171,1008.8072219459178,437.2861478950268,325.4901286905192,408958297.4134925,2881.0275706449884,2881.0275706449884,2881.0275706449884,NOWY-beztrytytki-01.CSV
7,3.06192,0.9650152936649807,6.0,3.210381659553892,6.640000000000001,-0.15207642899581977,-0.21107306599561504,1.9595547891519045,21653.76623376624,192.42621896192955,21818.18181818334,21654.6211613618,389.6103896163477,-0.31586714402399946,-1.900227947326125,1.007592932455358,2495.070297447081,549129.654885058,95.22180929726855,121.76922780971414,439.65191657871753,322.75390910254004,408532089.39936525,3356.012138625165,3356.012138625165,3356.012138625165,NOWY-beztrytytki-01.CSV
8,3.033015,0.9642946262854006,6.16,3.18260679318071,6.559999999999999,-0.11220495608233687,-0.1777027620650924,2.030982372325887,21626.63961038963,194.78395246585444,21818.181818190387,21627.516714928523,389.61038962339444,-0.03350470041088954,-1.9988774350503749,1.008856771613688,2608.89248236982,568017.1010035464,537.2180076081269,109.31284216387154,645.4590492826306,325.6171199325128,408960313.4051252,2643.7082834620305,2643.7082834620305,2643.7082834620305,NOWY-beztrytytki-01.CSV
9,3.023085,0.9940881479918535,6.16,3.1823249991162124,6.559999999999999,-0.15608048251454723,-0.17192575043182545,2.037653588966238,21622.64610389608,194.80991298126543,21818.181818190387,21623.523604274043,389.61038962339444,0.007500052734951417,-1.9999437492089729,1.0090430983032679,2563.346584459168,581803.7352433649,948.7571515148973,696.9317833393634,317.6195546618412,323.9648470039203,408824651.3973479,865.9568141236768,865.9568141236768,865.9568141236768,NOWY-beztrytytki-01.CSV
1,3.043775,0.9743239097279547,6.079999999999998,3.195905818387019,6.319999999999997,-0.12181165264382501,-0.21695342967093412,1.9975195275603483,21625.982142857134,194.79385701721029,21818.18181818334,21626.85936326324,389.6103896129498,-0.026752392983184086,-1.9992843094696733,1.0088874426167824,2555.6533529551175,568635.3722183023,776.4675162171411,561.7366101632515,266.94336340067423,330.57771586907245,409384599.18866533,1826.6687016113244,1826.6687016113244,1826.6687016113244,NOWY-beztrytytki-02.CSV
2,3.0612199999999996,1.0038772321322809,6.239999999999998,3.2216105289125188,6.719999999999999,-0.1587907950331047,-0.18148891129370526,2.0384029896577176,21616.4853896104,194.68935208891995,21818.18181818334,21617.362054007885,389.6103896129498,0.07079430953412187,-1.9949881657375879,1.0093306763304772,2525.674377956315,577686.7735644826,353.01318577341,282.1991416112524,525.3759390754528,335.4053025201968,409708569.2573243,1112.5908923526097,1112.5908923526097,1112.5908923526097,NOWY-beztrytytki-02.CSV
3,3.0488150000000003,0.9547320385082324,6.399999999999999,3.19479720796172,6.639999999999997,-0.10610758984564797,-0.18364803543902486,2.0991762373249934,21666.063311688304,190.076744072152,21818.18181818334,21666.89701680077,389.6103896163477,-0.44916617802546005,-1.7982497445179977,1.0070210496621679,2527.1246766846557,551631.7193557558,84.70235381600911,426.4361352401411,450.22913770909395,321.1151019669172,409201630.9261737,990.4279110399457,990.4279110399457,990.4279110399457,NOWY-beztrytytki-02.CSV
4,3.02727,1.007254762825586,6.239999999999998,3.190432948676402,6.799999999999997,-0.1572253262463597,-0.15417485093888494,2.0612631182550607,21585.24265208477,193.66081466046913,21818.18181818334,21586.1113338295,765.5502392393937,0.31996158027936245,-1.6976740989503096,1.0107915935833167,2562.66081669486,592989.4005516886,723.9921066260142,1090.7636062244344,460.8923529126018,319.6988900209527,408085083.1206007,1503.2215185878547,1503.2215185878547,1503.2215185878547,NOWY-beztrytytki-02.CSV
5,3.037465,0.9839931345952365,6.0,3.192863229140891,6.32,-0.09779533899964264,-0.24199931158261823,1.9753314029955904,21633.993506493494,194.52174848915786,21818.18181818334,21634.867953946898,389.6103896163477,-0.109162240134891,-1.9880836053287307,1.0085138378004304,2547.3060948756975,580306.77084356,499.9722616421261,520.1795399565373,354.36581010836505,326.6918889321686,409267182.79104173,4032.6199055252628,4032.6199055252628,4032.6199055252628,NOWY-beztrytytki-02.CSV
6,3.022425,0.9964292116469515,6.16,3.1824302034765823,6.640000000000001,-0.1327034037910764,-0.23506793232736634,2.0380985466967747,21683.119588744587,205.42331233169605,22222.22222222284,21684.092584187783,793.6507936558482,-0.09553472396868452,-0.8538235306553212,1.0248627800659318,2582.451322038391,586318.5427614332,314.09539764359107,372.71175156369424,545.8871328365829,346.32995043915327,414551737.1033772,2155.3615342861126,2155.3615342861126,2155.3615342861126,NOWY-beztrytytki-02.CSV
7,3.0289900000000003,0.9700783451091595,6.399999999999999,3.1805303960188778,7.119999999999997,-0.13525667409872366,-0.177487620907554,2.112915526297544,21655.689935064936,192.11252044583262,21818.18181818334,21656.542001840542,389.6103896163477,-0.33641036463027557,-1.8868280665693196,1.0075034267486116,2542.563002284562,568356.8188377994,178.4542679504175,581.3122519928111,392.193834087001,320.2158926277263,408862873.0178027,1537.9983936473427,1537.9983936473427,1537.9983936473427,NOWY-beztrytytki-02.CSV
8,3.00787,0.9737772477486915,6.16,3.161560500765405,6.559999999999999,-0.10308238607705683,-0.24687834267041442,2.0479608493718144,21667.840909090894,189.66876287114582,21818.181818190387,21668.67097107924,389.61038962339444,-0.46887715842391114,-1.7801542103083052,1.0069384351551343,2561.454163882927,574402.7789557134,532.7209171971635,207.8458944072824,297.8370981706794,312.92192347634887,408166423.0615327,2750.6012768152823,2750.6012768152823,2750.6012768152823,NOWY-beztrytytki-02.CSV
