Experiment ID,CURRENT (A) mean,CURRENT (A) std,CURRENT (A) max,CURRENT (A) rms,CURRENT (A) peak_to_peak,CURRENT (A) skew,CURRENT (A) kurtosis,CURRENT (A) crest_factor,ROTO (RPM) mean,ROTO (RPM) std,ROTO (RPM) max,ROTO (RPM) rms,ROTO (RPM) peak_to_peak,ROTO (RPM) skew,ROTO (RPM) kurtosis,ROTO (RPM) crest_factor,CURRENT (A) Frequency Center,CURRENT (A) Spectrum Area,CURRENT (A) Amp @ 1x RPM,CURRENT (A) Amp @ 2x RPM,CURRENT (A) Amp @ 3x RPM,ROTO (RPM) Frequency Center,ROTO (RPM) Spectrum Area,ROTO (RPM) Amp @ 1x RPM,ROTO (RPM) Amp @ 2x RPM,ROTO (RPM) Amp @ 3x RPM,Source_File
1,2.993133722755557,0.6245641645778899,4.9414194792779425,3.0575940080268924,3.9813886236776033,-0.02236852237599533,-0.18319449287872525,1.6509183808629648,21975.92169096467,196.23209193842348,22249.22412659873,21976.797682736647,458.04421279833696,0.4497480613330153,-1.7741453894741188,1.012436449286513,1381.377839723161,177135.40797111252,311.029801868431,213.53614406360643,136.98774799883225,137.9572146426451,202731992.47421062,1653.9000751073277,1653.9000751073277,1653.9000751073277,F1-beztrytytki-01.CSV
2,2.9832859206085285,0.647003495750097,5.082014864660611,3.052631009624891,4.1890315703842145,-0.020136159100426286,-0.23097502643637924,1.7034957425817183,21996.010639491036,199.6299862721382,22249.22412659873,21996.916402134764,458.04421279833696,0.24239688494430414,-1.9172849206311846,1.011511791445176,1364.94828879049,182595.93023358303,184.878705480198,231.89393427083118,256.1185984036224,141.75320618853866,203145863.17265636,1641.3846935591876,1641.3846935591876,1641.3846935591876,F1-beztrytytki-01.CSV
3,2.9827347564045232,0.6128154910699095,4.813519139287602,3.045029147693917,3.85195663410464,-0.04554347692726319,-0.2305554191001824,1.6137938946639563,22020.87050946305,200.91419425000754,22249.22412659873,22021.786927090554,458.04421279833696,-0.006960138965528532,-1.9723313439708383,1.0103698723916272,1313.9482948001237,164736.41981407817,27.458369583020183,52.58528690817885,93.10866353521007,125.70927069318438,199546274.92177415,623.5170136727165,623.5170136727165,623.5170136727165,F1-beztrytytki-01.CSV
4,2.9729286641043338,0.6325326710275695,4.990286495017484,3.039465809903602,4.241643080213712,0.004903402694673673,-0.2190861338029797,1.6785759292750901,22017.67932587158,201.01473387582575,22249.224126606532,22018.596793830497,458.0442128066243,0.02386742094151478,-1.974754167455797,1.0105163127007157,1364.0646218951922,177016.23950796848,131.94775869834243,143.37206523616857,183.6832354749901,140.34378805209596,203202326.33190387,1127.8186587472157,1127.8186587472157,1127.8186587472157,F1-beztrytytki-01.CSV
5,2.961539854572055,0.630884797174755,4.921485518365656,3.027983518048189,4.105810698229804,0.008175499693212879,-0.24537963483213865,1.661799523233772,22026.6769111449,200.9600230278587,22249.224126606532,22027.59350520848,458.0442128066243,-0.06430918085533358,-1.9718253823029088,1.0101035311118143,1365.302027195966,177249.8949272901,250.28783741922712,115.81429786587563,11.404303118061884,142.258683955417,203398236.4373871,2397.476118925544,2397.476118925544,2397.476118925544,F1-beztrytytki-01.CSV
6,2.956228803034624,0.6098675839355071,4.792136586050747,3.018473242140489,3.9938894078515945,-0.056960791562190805,-0.09093410816633662,1.6210303414713805,22023.800504144092,200.93240019542583,22249.224126606532,22024.716965923926,458.0442128066243,-0.03577230453453557,-1.9722993660519628,1.0102354551577064,1333.790229347431,165482.7553165175,84.49909547486241,85.13299115741282,189.42745160454677,134.19852477132738,201559335.98060635,324.6985427775297,324.6985427775297,324.6985427775297,F1-beztrytytki-01.CSV
7,2.960538515643406,0.6010661720637293,4.88663180397584,3.0209309303159357,4.278689517703393,-0.00551054574069368,-0.08730448124362944,1.6505888297534415,22039.633865425134,200.08776045252785,22249.224126606532,22040.541985838012,458.0442128066243,-0.19331211029387732,-1.937377130946037,1.0095096979587395,1351.0954223600515,166576.0462411656,36.78393615287101,198.4389602497084,136.32833085795224,138.56793618113815,202414503.7431123,3478.9030983797747,3478.9030983797747,3478.9030983797747,F1-beztrytytki-01.CSV
8,2.9425378439764835,0.5925774437031367,4.7898623763400225,3.001605086702141,4.1484048523679204,-0.015210513162704466,-0.09844281537696142,1.6277997532453494,22050.238931671105,198.78955637798157,22249.224126606532,22051.134875372016,458.0442128066243,-0.30075279506191477,-1.8840480364769663,1.0090241740940784,1337.9425553033313,161494.19098785662,97.62815362310626,95.95510741967865,209.05903655871123,133.51564302145673,201207858.23277596,1154.1161963804057,1154.1161963804057,1154.1161963804057,F1-beztrytytki-01.CSV
9,2.964413231919496,0.6438626080117487,4.979559336861942,3.0335215587980966,4.071361532295363,0.052618064405792045,-0.20849195793860398,1.6797790818244367,22051.580223999536,198.6467697596724,22249.224126606532,22052.47482669589,458.0442128066243,-0.3143864387961081,-1.8772488088621302,1.0089627999716724,1353.2004653366316,178422.8843129385,204.49872848928712,122.35591483588449,256.7794312858579,140.51342135869552,204247513.0006256,1159.6886068344018,1159.6886068344018,1159.6886068344018,F1-beztrytytki-01.CSV
1,2.9006595848832313,0.6324982756867918,4.89636717537927,2.9688095407693518,4.109956124721445,-0.03433149040596807,-0.29393617904234226,1.6880185461598651,22121.31313131312,174.21855079284518,22249.224126598496,22121.999072485145,458.0442127943461,-1.1562137751192174,-0.6370324304237935,1.0057822514660901,1315.150283318659,173435.4815396075,57.474057857743965,191.57720631056313,186.95167418592183,118.6596619735587,200803668.8065286,1389.1692939737193,1389.1692939737193,1389.1692939737193,F1-beztrytytki-02.CSV
