Experiment ID,CURRENT (A) mean,CURRENT (A) std,CURRENT (A) max,CURRENT (A) rms,CURRENT (A) peak_to_peak,CURRENT (A) skew,CURRENT (A) kurtosis,CURRENT (A) crest_factor,ROTO (RPM) mean,ROTO (RPM) std,ROTO (RPM) max,ROTO (RPM) rms,ROTO (RPM) peak_to_peak,ROTO (RPM) skew,ROTO (RPM) kurtosis,ROTO (RPM) crest_factor,CURRENT (A) Frequency Center,CURRENT (A) Spectrum Area,CURRENT (A) Amp @ 1x RPM,CURRENT (A) Amp @ 2x RPM,CURRENT (A) Amp @ 3x RPM,ROTO (RPM) Frequency Center,ROTO (RPM) Spectrum Area,ROTO (RPM) Amp @ 1x RPM,ROTO (RPM) Amp @ 2x RPM,ROTO (RPM) Amp @ 3x RPM,Source_File
5,3.3653482411361995,0.7538270026101853,5.66302642214575,3.44873207165895,4.647146431613291,-0.05243348010865487,-0.3773150595341206,1.682746038856833,21480.53315105945,142.95798010101925,21844.219368831524,21481.008795752954,816.7117422674091,1.5526994847554507,2.286730273749474,1.0169309679240497,1409.5033613673743,209964.24127981946,301.05488008885334,361.69704958817573,244.94857038552172,95.29373192739665,190937067.97189528,8.642311212328547,8.642311212328547,8.642311212328547,F3-beztrytytki-04.CSV
6,3.434957660825643,0.7654977568777189,5.673680746265096,3.5192112325203806,4.51296560874853,-0.0655113217573875,-0.3591800705106514,1.6517469228139898,21449.36090225565,120.97272569190555,21844.219368831524,21449.701995278963,816.7117422674091,1.3010083033308293,6.4163930430816105,1.0184088686080317,1394.296160416985,211514.0759629,160.61267617519223,360.3101155317623,174.87062622234347,79.34749073180653,187776700.114556,0.9346048913078874,0.9346048913078874,0.9346048913078874,F3-beztrytytki-04.CSV
7,3.4195605300972964,0.7462430676414945,5.815986832226204,3.500029046331301,4.836835852209594,-0.08261740618108271,-0.33774747401061633,1.7007994977824599,21500.89200273409,154.24308272647863,21844.219368831524,21501.445180916042,816.7117422674091,1.4605717303494592,0.6510361108654017,1.0159680522116838,1411.0543846184069,209835.6783364559,296.51085840413157,150.1682885079504,24.77798133139486,104.26705717702193,192727707.78693837,2.7382843981630187,2.7382843981630187,2.7382843981630187,F3-beztrytytki-04.CSV
8,3.4095626936614525,0.7369367929046909,5.740399338252453,3.4882840644455833,4.944632517773972,-0.07954327189623546,-0.35400819195454725,1.683617476494608,21468.688275268236,122.20804024141238,21844.219368839036,21469.03605658365,816.7117422753763,2.295582482431065,4.5389314400683,1.0174920371825142,1387.493973612194,202300.58546698664,56.08827146935058,216.34632859648224,101.54113161050161,86.77056359485314,189260567.00254628,292.40617461578347,292.40617461578347,292.40617461578347,F3-beztrytytki-04.CSV
9,3.3768742130287994,0.739180527418541,5.672400795808847,3.4568192032925453,4.5819982812557605,-0.12003915186982497,-0.3045042104090254,1.6797785282979596,21467.68903163536,125.01696379009547,21844.219368839036,21468.053000833057,816.711742275369,2.0584835885290045,4.426698603891412,1.017539397773501,1401.51078463391,208217.06239963125,140.7235960779583,49.89073732469841,86.63242614600924,86.24925501053923,188577983.454345,292.36959007504277,292.36959007504277,292.36959007504277,F3-beztrytytki-04.CSV
1,3.4779940546127266,0.7626897746572993,5.892753895758403,3.560627139188647,4.773080941126329,-0.09848080096899656,-0.31765668027701865,1.6942967133434503,21453.174583409353,99.62998644310734,21844.219368831295,21453.405897425073,816.7117422636838,3.0014057911592587,9.8030052891953,1.0182278284223891,1389.5597361769662,209976.692284933,199.10896633761783,148.2187023923239,23.99272063155281,68.337459568548,185184630.66785055,163.2418860844705,163.2418860844705,163.2418860844705,F3-beztrytytki-05.CSV
2,3.4219653401984407,0.7562883272860865,5.716468135620444,3.5045323977678344,4.729634447819306,-0.07041954522314348,-0.3435186661602643,1.670521927404719,21472.494824136855,145.253433220844,21844.219368831295,21472.986049805146,816.7117422636838,1.2492939063747093,2.698781075021495,1.0173116606961101,1401.232961852149,212301.1398998457,435.3151206867445,176.44089195823727,97.92187643052144,95.82448277227473,191133920.4405395,3.854009364271609,3.854009364271609,3.854009364271609,F3-beztrytytki-05.CSV
3,3.4267491742629494,0.7551296522154595,5.835742424739515,3.5089541771541977,4.882706439909872,-0.10503545014814421,-0.35895867311674445,1.7029966676784007,21476.442291379222,138.78198557129807,21844.219368831524,21476.890639170888,816.7117422636802,1.635246871514879,2.7747426756660705,1.0171246742110507,1398.1498368308792,207372.4032653597,368.4886450641143,199.05501469290272,34.180728805830654,92.8700660229569,190743238.1941672,1.546963534487657,1.546963534487657,1.546963534487657,F3-beztrytytki-05.CSV
4,3.3600438534914776,0.7439920603202459,5.5954130398125255,3.441416814726486,4.6117079394625895,-0.07345521253826831,-0.3166738424972322,1.665279765321586,21489.983242155435,144.99415618206797,21844.219368831524,21490.472317413947,816.7117422674091,1.6904047322640445,1.5138137908838418,1.0164837786369796,1405.4990675120093,206606.94090600422,250.5899170592196,205.9645487170178,110.94991546007164,98.59728518455286,191760373.3980685,9.709765710816706,9.709765710816706,9.709765710816706,F3-beztrytytki-05.CSV
5,3.4209103255383315,0.7354640386367771,5.711088904472612,3.4990666175544125,4.701084842090394,-0.07428397141488906,-0.3613985013691705,1.669464663203028,21532.25545639445,174.41837596204093,21844.219368831524,21532.961779712994,816.7117422674091,0.9504186077610867,-0.7718660800632011,1.0144882134186473,1394.4037277963027,204110.97239874766,273.6212372937401,59.88800938854583,74.74155519007962,121.22422295247122,196374493.37596673,5.297827147894404,5.297827147894404,5.297827147894404,F3-beztrytytki-05.CSV
6,3.3602465202707865,0.7434619411180702,5.412289337986644,3.441500144257696,4.4399375492191,-0.10240284434137549,-0.3542151275109191,1.6106822238597227,21517.390590958712,162.8547136417755,21844.219368831524,21518.006789348,441.6854909127178,1.2967537038818187,-0.2922286948727102,1.0151890526172882,1387.359462665292,204385.06359608212,125.47595959141607,124.05891824255882,144.68566637031992,115.5670645596889,194909069.21420163,86.52265141926412,86.52265141926412,86.52265141926412,F3-beztrytytki-05.CSV
7,3.291346923206967,0.7425124785510493,5.549479033683038,3.3740510420132046,4.761387232143032,-0.10766636670731192,-0.3532290125101061,1.6860814624414708,21517.034699232256,162.62312699968942,21844.219368831524,21517.649156532294,441.6854909127178,1.303129267572593,-0.27572972737174384,1.0152058438429221,1383.890964273507,202392.88861886103,268.8637141770478,261.2114148852156,180.35204866858962,114.66267377284886,194874710.5849688,73.41565259085424,73.41565259085424,73.41565259085424,F3-beztrytytki-05.CSV
8,3.340689246826812,0.7486426851347674,5.656046453536168,3.4235362500835795,4.640544055782165,-0.08601984084707086,-0.37151193680617656,1.6930776961396876,21506.288847896172,155.15437399268927,21844.219368839036,21506.84844136403,441.68549092070316,1.5040556518947883,0.2896573429449276,1.015713102494479,1389.7221804332314,206763.6676812462,172.6124845512936,139.59048580077274,113.17419923421842,108.11471079751146,193526623.6504357,157.19792331915838,157.19792331915838,157.19792331915838,F3-beztrytytki-05.CSV
9,3.3668388669724023,0.755521995384123,5.75050263448246,3.450557359323205,4.733116810959032,-0.11277951411180245,-0.32808018934702865,1.7079827285151739,21537.638284619814,174.24995408264826,21844.219368839036,21538.34306835691,441.68549092070316,0.9804111423350121,-1.0146832691110284,1.0142346658518335,1395.1054946448926,207840.57114056702,344.00361867674314,131.15312411916014,110.47674530839203,122.88791335959132,196789049.11577404,207.89667821006375,207.89667821006375,207.89667821006375,F3-beztrytytki-05.CSV
10,3.3485214665293057,0.7528912924966631,5.716939589506337,3.432108747470362,4.734850385494277,-0.10366555601910642,-0.36131669034416625,1.7073026548137569,21552.941893394076,180.8833528505387,21844.219368839036,21553.70081813124,441.68549092070316,0.7757518597854264,-1.3744289320713399,1.0135145112386832,1395.2232481341107,208040.82230438775,270.83092000776446,288.66555857656783,307.7612343781417,127.2165642195474,197251471.86635378,162.08570736190023,162.08570736190023,162.08570736190023,F3-beztrytytki-05.CSV
