Experiment ID,CURRENT (A) mean,CURRENT (A) std,CURRENT (A) max,CURRENT (A) rms,CURRENT (A) peak_to_peak,CURRENT (A) skew,CURRENT (A) kurtosis,CURRENT (A) crest_factor,ROTO (RPM) mean,ROTO (RPM) std,ROTO (RPM) max,ROTO (RPM) rms,ROTO (RPM) peak_to_peak,ROTO (RPM) skew,ROTO (RPM) kurtosis,ROTO (RPM) crest_factor,CURRENT (A) Frequency Center,CURRENT (A) Spectrum Area,CURRENT (A) Amp @ 1x RPM,CURRENT (A) Amp @ 2x RPM,CURRENT (A) Amp @ 3x RPM,ROTO (RPM) Frequency Center,ROTO (RPM) Spectrum Area,ROTO (RPM) Amp @ 1x RPM,ROTO (RPM) Amp @ 2x RPM,ROTO (RPM) Amp @ 3x RPM,Source_File
1,3.1233148432504887,0.8627494863802259,5.613632172992668,3.2402683907716097,5.550327469291392,-0.2778962720133102,-0.1441603690227904,1.797331506659912,21561.209313030446,183.9176502011157,21844.219368831295,21561.99361177332,441.68549090886154,0.6740064188827602,-1.5243191803141483,1.0131258897259448,1427.6074907503655,234105.03027186982,503.7887417608359,281.13408426554884,159.92396896449836,128.53941518706355,197602254.4951043,941.6820886412264,941.6820886412264,941.6820886412264,NOWY-beztrytytki-01.CSV
2,3.125791278904973,0.8697840778591752,5.63994973450792,3.2445340028782197,5.647781716738529,-0.31348451205233874,-0.10436646495489521,1.8043270427460232,21587.67851559922,190.64884939639208,21844.219368831295,21588.520239545534,441.68549090886154,0.3734025655011557,-1.837154882423717,1.0118836702634189,1406.547428337796,231322.69337585187,281.14660350545876,217.56223959381524,82.9583015054939,134.8357909636218,198715340.1217043,472.3433184947075,472.3433184947075,472.3433184947075,NOWY-beztrytytki-01.CSV
3,3.061069311246874,0.905278251136793,5.552120864386646,3.1921108375414695,5.6438738940537565,-0.27115258240735995,-0.22044242014670923,1.8137847594588064,21561.195575986974,186.59663241592716,21869.3433212067,21562.002889734093,867.8732452830736,0.5872659925085959,-1.4108619417229178,1.0142917745045137,1399.063953785723,236861.56669019425,309.6840769451858,272.0287123210444,168.7283983200497,127.39760805833725,197904615.65263006,290.58607922942167,290.58607922942167,290.58607922942167,NOWY-beztrytytki-01.CSV
4,3.0799750907058883,0.8757046749602677,5.672527571618227,3.2020320703861316,5.687589848156554,-0.30192383278627377,-0.11856375777766326,1.8417446260314274,21607.854117993233,193.42327436779496,21844.219368831524,21608.71970920475,441.6854909127178,0.159157283934695,-1.9546754046752424,1.0109388581368413,1427.8239577086215,230982.30400051587,165.74777822977083,346.5113289650763,268.2943440531026,135.47304783615093,199229433.20599067,332.7854924856132,332.7854924856132,332.7854924856132,NOWY-beztrytytki-01.CSV
5,3.0871747111644168,0.8463111260873287,5.546636485366386,3.201062431299495,5.683743358553697,-0.2863137900587558,-0.1506467060938519,1.7966707440649872,21640.908277844483,193.15206728744113,21844.219368831524,21641.770125100906,441.6854909127178,-0.1816885579298422,-1.944356628351173,1.0093947577604765,1414.9325453416743,226360.31881260485,263.42999156379216,430.6960467339819,246.3255754823422,138.411969487234,199607150.39017907,261.6171073463593,261.6171073463593,261.6171073463593,NOWY-beztrytytki-01.CSV
6,3.061788968079041,0.8842311299400404,5.417816263347635,3.1868979655958802,5.2717923837103315,-0.2742143973532594,-0.1835781861573884,1.769493691378332,21588.518612127802,190.80819696307054,21844.219368831524,21589.3617108808,441.6854909127178,0.36418418596446245,-1.844138298569556,1.011844293779383,1405.8526979435935,231356.83650842216,234.89622561041583,504.4761647512601,218.62088479576983,137.32777668083253,199140130.92096302,466.9978199736061,466.9978199736061,466.9978199736061,NOWY-beztrytytki-01.CSV
7,3.061873228180721,0.8452667327668645,5.361780359536058,3.17639012174056,5.412897407076799,-0.30282941972878913,-0.15169044687446442,1.7511438129402495,21653.765395500148,191.5047222133373,21844.219368831524,21654.612101760966,441.6854909127178,-0.31664398831466745,-1.8750734528796882,1.0087954205586322,1399.0954670732938,221207.58249267316,47.95367376806678,60.519428340268256,219.44575159762113,135.97347137414516,198961770.9758265,130.71009265386425,130.71009265386425,130.71009265386425,NOWY-beztrytytki-01.CSV
8,3.0330740870384414,0.8436195628973087,5.565504082951699,3.1481968525842308,5.620578018220655,-0.2553811957499926,-0.12036618312105984,1.8349383903068375,21626.640549461677,193.98101054697665,21844.219368839036,21627.510383409684,441.68549092070316,-0.03350656552687396,-1.9782125961433035,1.0100606850555334,1438.206620430886,224337.93860755552,268.6585636023186,55.01781910364283,322.76065702727146,134.35372788572525,199051204.2571671,288.7528978021223,288.7528978021223,288.7528978021223,NOWY-beztrytytki-01.CSV
9,3.023085010826895,0.8771628945515327,5.7439952190521355,3.1477550014925435,5.886141121950426,-0.30377062884808087,-0.14123939333062063,1.9000442258423287,21622.646003090118,194.00015934823145,21844.219368839036,21623.516169491686,441.68549092070316,0.008260537185485398,-1.9790814069923752,1.0102472826737878,1420.2040441248075,231258.72911388642,474.3837584287452,348.4687570761326,158.81310689053748,133.73201235580635,199005909.3819668,551.9215779116122,551.9215779116122,551.9215779116122,NOWY-beztrytytki-01.CSV
1,3.0437637610007124,0.8551326707495601,5.655992819245359,3.1615911043142346,5.425443952989574,-0.26467101771046314,-0.16151449461006884,1.8582233259081227,21625.9818956533,193.90585700742923,21844.219368831295,21626.85108222117,441.68549090886154,-0.027227259453249598,-1.9763845502842063,1.010091448066081,1431.0663487293527,227032.12776521998,388.3276291078265,280.82426837740053,133.4874156791234,136.59334170245126,199173736.15346882,460.08201122106186,460.08201122106186,460.08201122106186,NOWY-beztrytytki-02.CSV
2,3.0612581271933914,0.8888694472420489,5.591333686742672,3.1876780663103665,5.996447690623453,-0.3086902604260764,-0.1396486789409881,1.8264822678866657,21616.48547781561,193.78557486227533,21844.219368831295,21617.353967762378,441.68549090886154,0.07012415442205401,-1.9717557669134418,1.0105351950597796,1403.8451076395568,231015.09149410104,176.80788666833357,140.88770227684884,262.40635047990946,138.54300028431376,199257496.58001855,595.2674902303794,595.2674902303794,595.2674902303794,NOWY-beztrytytki-02.CSV
3,3.048724111759136,0.8325338546499452,5.860326650361081,3.1603393314140233,5.834224247688181,-0.24665879572879001,-0.0842163725332794,1.9222226857974465,21666.0753673059,189.231745312314,21844.219368831524,21666.901624347025,441.6854909127178,-0.44831386130507284,-1.7756624300593582,1.0082222552310718,1415.8271768278953,221298.17890554565,41.68865988339339,212.57329685222587,225.8227832259553,136.04536431311303,199351252.56071764,744.5892242122576,744.5892242122576,744.5892242122576,NOWY-beztrytytki-02.CSV
