Experiment ID,CURRENT (A) mean,CURRENT (A) std,CURRENT (A) max,CURRENT (A) rms,CURRENT (A) peak_to_peak,CURRENT (A) skew,CURRENT (A) kurtosis,CURRENT (A) crest_factor,ROTO (RPM) mean,ROTO (RPM) std,ROTO (RPM) max,ROTO (RPM) rms,ROTO (RPM) peak_to_peak,ROTO (RPM) skew,ROTO (RPM) kurtosis,ROTO (RPM) crest_factor,CURRENT (A) Frequency Center,CURRENT (A) Spectrum Area,CURRENT (A) Amp @ 1x RPM,CURRENT (A) Amp @ 2x RPM,CURRENT (A) Amp @ 3x RPM,ROTO (RPM) Frequency Center,ROTO (RPM) Spectrum Area,ROTO (RPM) Amp @ 1x RPM,ROTO (RPM) Amp @ 2x RPM,ROTO (RPM) Amp @ 3x RPM,Source_File
1,3.021598701170454,0.6113761216513676,5.124370730765655,3.0828222054547965,4.231891613312216,-0.026277391880323218,-0.25872133547807374,1.6959137322837299,22108.005016930056,181.21058339571627,22249.224126598496,22108.7475674105,458.0442127943461,-0.9650230603283296,-1.043687766583357,1.0063876912258838,1300.0917272261916,167675.39884521294,100.23863212992184,143.7985964929792,218.11540976660072,124.58291683878552,201679112.0460161,189.60174785957253,189.60174785957253,189.60174785957253,F1-trytytka-01.CSV
2,3.012741260083328,0.6135527946342506,4.994803440192933,3.0745747472021234,4.0028537304962555,0.019565752625372156,-0.23381581186545608,1.6578932636434847,22113.775259058963,178.33093722561932,22249.22412659873,22114.49420981859,458.04421279833696,-1.045305350223753,-0.8817601939843374,1.0061250901735685,1317.1805046154145,172626.4312869282,62.70801439116327,157.6158958580389,47.172798529819495,123.73949173679715,201483968.63309318,535.2744917126506,535.2744917126506,535.2744917126506,F1-trytytka-01.CSV
3,3.003313972500388,0.608675312541586,5.068444135971999,3.0643652104162045,4.111339265347219,0.032169015052656395,-0.24687713291402513,1.6876171397265871,22110.404040404028,180.03728700264415,22249.22412659873,22111.136926963933,458.04421279833696,-0.9979814172004368,-0.9786398189466041,1.0062784961297417,1302.4420818491558,167412.51670408773,112.30543980264027,131.9474944002954,132.38320859200454,119.0631138615607,200674065.13366222,2383.847232888196,2383.847232888196,2383.847232888196,F1-trytytka-01.CSV
4,3.005437044401437,0.6036856421518277,5.080635065306922,3.065459611193139,4.1758759076267715,0.007625867987478977,-0.0829094665875445,1.690481281173794,22124.004920104355,172.63899427164785,22249.22412659873,22124.67839769919,458.04421279833696,-1.197714559375351,-0.538950087203133,1.0056598797074296,1324.4024145391188,166569.00443612153,101.03998900087507,64.66420928702607,73.58266308177146,114.81106060666046,199699240.25284684,1326.2424343437913,1326.2424343437913,1326.2424343437913,F1-trytytka-01.CSV
5,3.0031431098484904,0.6432616706107362,5.060127067076484,3.071254205029318,4.113186462748596,0.09160553134407459,-0.25512294803378843,1.68494370131158,22154.178777300414,154.5277703271449,22696.53218250051,22154.717627258004,933.3731128557629,-1.5717900639585627,1.1965180140417688,1.02448086253397,1330.6702647462248,175299.96436248714,109.87443689838794,108.84206646631631,37.14409020352175,107.92027023170375,199021367.75523722,2301.7780232753103,2301.7780232753103,2301.7780232753103,F1-trytytka-01.CSV
6,3.002949124494348,0.6426712244246311,5.1303476542654005,3.0709409174904336,4.224988719187297,0.084335136022912,-0.2431768106891652,1.7084364208565386,22154.04040404039,150.79742013514078,22249.22412659873,22154.55355549488,458.04421279833696,-1.7688453769074353,1.1602867321923185,1.0042964498042977,1331.1424346944466,176529.83294711675,242.97275332392908,173.3206863920531,178.16878248835874,96.97424791949341,197057799.99593863,388.1869938333011,388.1869938333011,388.1869938333011,F1-trytytka-01.CSV
7,2.996061350753743,0.6340788182987173,5.0719519017953525,3.0624156001924305,4.07562445290256,0.10080035043141776,-0.26239193831765073,1.6928731784879374,22129.494844042656,169.26274219604775,22249.224126606532,22130.142076976634,458.0442128066243,-1.2865003431097475,-0.3179575858123127,1.0054103938389767,1327.274342036915,173115.01126980945,64.80496526828603,40.76873881046466,53.61767210950237,114.54405226335592,200116128.75175494,1524.7190793098268,1524.7190793098268,1524.7190793098268,F1-trytytka-01.CSV
8,3.007704401353906,0.6455128382939185,5.018351326467315,3.0761860321626973,3.9636374005000774,0.0847523639146584,-0.2687157673695548,1.668498847229909,22162.376728230454,150.96353827068648,22696.532182509072,22162.890817426083,933.3731128723521,-1.5549829894451752,1.8730593001626774,1.024101903005656,1321.5241045709242,181567.00510552828,122.84135673542674,94.53043379929072,78.53945050502477,104.90590808522332,198723021.49997142,2758.0367415613127,2758.0367415613127,2758.0367415613127,F1-trytytka-01.CSV
9,2.9977402099346806,0.628241281539005,4.929701376863392,3.0628555529441015,4.060034324026907,0.03312237348257347,-0.23757063522117994,1.6444725131704485,22137.676767676767,163.74915190665763,22249.224126606532,22138.282297937272,458.0442128066243,-1.429513354414096,0.07157260589431669,1.005038801501187,1334.541890404867,174470.68888464215,28.203505218428216,97.40596223255453,208.9274211942941,111.65417944275511,199895691.36496475,1232.7820061904683,1232.7820061904683,1232.7820061904683,F1-trytytka-01.CSV
1,3.008568962974084,0.6270948929095287,4.959519389440745,3.073220794815039,3.9359858777694976,0.041371068226221684,-0.2986770805744885,1.6484645858136062,22153.648962857726,151.13862909796174,22249.224126598496,22154.16444823348,458.0442127943461,-1.7595447953963022,1.127497365796617,1.0043141950972054,1305.4736344363725,162410.66463897508,54.99681048684062,110.61265971452121,133.8631291255557,100.0622016198458,197227107.15173584,1517.2353795469928,1517.2353795469928,1517.2353795469928,F1-trytytka-02.CSV
2,3.005440078940422,0.6238274016366044,5.037046248689196,3.06949214855743,4.154501600897116,0.09020217007117581,-0.22466567700100182,1.6759762684954356,22165.443878712118,144.07608493657798,22696.53218250051,22165.91206478649,933.3731128557629,-1.8253271554200732,2.259243108211143,1.0239601925724777,1327.4110163090545,172596.23918107667,211.5525116278807,185.0370868012631,154.4778506928168,102.50336637800339,197959334.19221383,1144.2204023952083,1144.2204023952083,1144.2204023952083,F1-trytytka-02.CSV
3,2.9960239357320724,0.6389500655333153,5.2195841417692055,3.063391189119706,4.25915133649387,0.09264718901775516,-0.21999523125042675,1.7421703743811414,22160.961548946078,148.4206050207505,22696.53218250074,22161.45849659442,933.3731128597501,-1.7201562556774923,1.7860052513349949,1.0241673012414996,1326.410105856265,175999.9374963716,93.19399240258609,160.74520357144573,221.78232621301083,102.28244670766237,197868871.88478872,2021.3587700057722,2021.3587700057722,2021.3587700057722,F1-trytytka-02.CSV
4,3.017599337660962,0.6401332120750527,4.985343991050047,3.084740681246521,3.969030261864825,0.07984083475456866,-0.2585773426144975,1.6520894370669987,22155.50696247645,153.36775847398462,22696.532182500978,22156.037720979653,933.3731128637446,-1.6023495390691713,1.2964198525894588,1.0244194466387446,1319.07882302987,178905.71582127543,161.1721817970957,83.6266646186275,146.47945206967427,106.80401680613063,198578525.96508595,366.040263774358,366.040263774358,366.040263774358,F1-trytytka-02.CSV
5,3.0059071354550273,0.6443477179332735,5.029694298117964,3.0741844106343987,3.9857602340540463,0.07856706507815163,-0.24208472018914273,1.673270021815421,22158.131313131296,147.0975630821438,22249.22412659873,22158.619502990772,458.04421279833696,-1.8688437701307408,1.5252532294946501,1.0041110331995122,1316.1932547182703,178199.4673410442,168.2982279688801,197.49949656170065,106.57408428462459,99.53810968395452,197793025.95570964,1893.4927728636285,1893.4927728636285,1893.4927728636285,F1-trytytka-02.CSV
6,3.010514682537535,0.6477882134481339,5.013177173521563,3.0794115946979574,4.004898483840099,0.049032392091959684,-0.23114157047261674,1.665222628742007,22181.36458928911,126.10177460824174,22669.530278125087,22181.72298792006,878.350364324695,-2.2826039539638443,4.749301134437787,1.0220079196151757,1324.5274792274718,178767.34738263098,174.8980970382695,165.0851252552333,39.59455390223785,82.6869774970398,194632328.5168548,1852.3275079141806,1852.3275079141806,1852.3275079141806,F1-trytytka-02.CSV
