Experiment ID,CURRENT (A) mean,CURRENT (A) std,CURRENT (A) max,CURRENT (A) rms,CURRENT (A) peak_to_peak,CURRENT (A) skew,CURRENT (A) kurtosis,CURRENT (A) crest_factor,ROTO (RPM) mean,ROTO (RPM) std,ROTO (RPM) max,ROTO (RPM) rms,ROTO (RPM) peak_to_peak,ROTO (RPM) skew,ROTO (RPM) kurtosis,ROTO (RPM) crest_factor,CURRENT (A) Frequency Center,CURRENT (A) Spectrum Area,CURRENT (A) Amp @ 1x RPM,CURRENT (A) Amp @ 2x RPM,CURRENT (A) Amp @ 3x RPM,ROTO (RPM) Frequency Center,ROTO (RPM) Spectrum Area,ROTO (RPM) Amp @ 1x RPM,ROTO (RPM) Amp @ 2x RPM,ROTO (RPM) Amp @ 3x RPM,Source_File
1,3.4373400000000003,0.8190074772112783,6.16,3.533558772682294,5.84,0.03758607542993683,-0.31909528772651896,1.7920834133370571,21972.247474747473,196.2522121602522,22222.22222222284,21973.12384744466,404.04040404654734,0.4887185074402676,-1.7611542204853885,1.0113768401599639,2696.3923960594984,457843.0855129793,356.9917793424228,332.6641556116475,175.37854858787506,299.04544677990015,411619162.86402476,2407.871043283115,2407.871043283115,2407.871043283115,NOWY2-trytytka-01.CSV
2,3.4088049999999996,0.8074042456081031,6.16,3.5031146712604198,5.52,0.0006254782265227302,-0.2514831658316221,1.8070848875192336,21991.11111111111,199.9209320112098,22222.22222222284,21992.0197749608,404.04040404654734,0.29103323930887365,-1.915299653617393,1.010509296685558,2776.2686971487074,471262.8186176523,198.5167059573843,141.27117811345747,257.81055427920563,328.03474742695255,415069223.2138638,3706.7773728175243,3706.7773728175243,3706.7773728175243,NOWY2-trytytka-01.CSV
3,3.391015,0.8218183992632353,6.0,3.489172681309998,5.359999999999999,-0.013141714526942828,-0.29819598504649303,1.7693817337876712,21998.257575757583,200.83108375594045,22222.22222222284,21999.174233883372,404.04040404654734,0.2185431640368748,-1.9522388854527584,1.0101810175507753,2741.50138883443,478326.76123603864,58.514163592801296,407.3862619324846,3.5400526301942414,338.17238324915894,417463005.1737077,1057.037460995583,1057.037460995583,1057.037460995583,NOWY2-trytytka-01.CSV
4,3.36856,0.8133427763277222,6.239999999999998,3.465354469603362,5.68,0.013146865716118079,-0.23750371487194322,1.852423587527014,22006.010101010095,201.52739214458438,22222.22222222284,22006.932801215444,404.04040404654734,0.1408479766365069,-1.980161847477407,1.009825139596879,2692.2744138012645,450121.3725034066,180.5132247656244,197.14222730541445,142.62810934998188,328.19060942730056,414955272.38907933,819.7224227601172,819.7224227601172,819.7224227601172,NOWY2-trytytka-01.CSV
5,3.398485,0.8192057424133599,6.239999999999998,3.495819846616813,5.84,-0.02528338759661881,-0.23072154979121118,1.8361122676722126,21980.22727272728,198.0318980069344,22222.22222222284,21981.119287750862,404.04040404654734,0.4037329051182436,-1.836999741324797,1.0110096654822047,2748.082372586484,471945.3015136054,344.51187102502377,322.36362266265314,448.1476873797395,326.4549240385514,415586210.3694459,3814.593956557762,3814.593956557762,3814.593956557762,NOWY2-trytytka-01.CSV
6,3.3526100000000003,0.8267043624576035,6.079999999999998,3.4530263827546985,5.439999999999998,0.0020071082057387963,-0.250499396867244,1.8135124574585169,22008.055555555562,201.66102032647555,22222.222222230153,22008.979393916503,404.0404040538597,0.1204679438956867,-1.985487474493542,1.0097312852620697,2728.981461271867,478209.2516348925,450.0442974536404,259.81883710713277,82.29132315486251,340.6066031307532,417519518.41272205,3608.581244341487,3608.581244341487,3608.581244341487,NOWY2-trytytka-01.CSV
7,3.3415850000000002,0.8236827612046352,6.16,3.4415986401670957,5.68,0.016952135017008128,-0.23743140818873032,1.8434365727641224,21986.161616161644,199.13787035740282,22222.222222230153,21987.06337883477,404.0404040538597,0.3418884393199333,-1.883112295059387,1.010736781171252,2696.296314483313,469904.8943869432,204.77889029510416,458.51473802931173,129.65699654947613,322.6634875531023,415907814.9301073,1806.5822366469015,1806.5822366469015,1806.5822366469015,NOWY2-trytytka-01.CSV
8,3.3420900000000002,0.801949765954325,6.16,3.4369534183634207,5.52,-0.02508870339208367,-0.23129077303117063,1.8431580238712901,22015.53030303031,201.97248980663866,22222.222222230153,22016.456682689186,404.0404040538597,0.04626237141711938,-1.9978597929908635,1.0093884597079812,2660.1750162961234,434782.48265752505,275.86291436399165,540.6489791745262,206.6885489296875,313.0621240709326,412677436.24152625,1741.0590209299899,1741.0590209299899,1741.0590209299899,NOWY2-trytytka-01.CSV
1,3.462495,0.8086487769902214,6.239999999999998,3.555663594886333,5.359999999999999,0.007183715401423562,-0.2844374837495023,1.8021686673915769,21977.82828282828,197.53244568124526,22222.222222230153,21978.71590102324,404.0404040538597,0.429044063813233,-1.81592119130662,1.0111200222450016,2709.8979293399693,463811.0605492733,377.3080298839115,275.4354012215154,187.5399416461007,317.8991742866849,414449724.97692215,2200.551463226646,2200.551463226646,2200.551463226646,NOWY2-trytytka-02.CSV
2,3.3908899999999997,0.8159535643427862,6.079999999999998,3.4876745260990165,5.279999999999998,0.002298313936059268,-0.2758325022547692,1.7930395854775585,21990.303030303035,199.8016703420942,22222.222222230153,21991.210643731785,404.0404040538597,0.299296039267573,-1.910421880878752,1.010546430015427,2733.0363535836013,475158.5699486137,793.5689253472582,332.0746514491797,289.16975551014366,320.0259182263997,414234869.5895894,664.57272442763,664.57272442763,664.57272442763,NOWY2-trytytka-02.CSV
3,3.3721150000000004,0.7989397479284974,6.16,3.465461643129238,5.68,0.0006593176145202551,-0.22764729357298163,1.8267467153403723,22016.54040404037,201.99332828760504,22222.222222230153,22017.466932354717,404.0404040538597,0.03625595581318552,-1.9986855056680723,1.0093421497844428,2693.391470091569,448012.3040106952,302.84217848685944,185.3830149034088,121.6985126697001,318.9261391825495,412482208.65846276,1864.9680632258353,1864.9680632258353,1864.9680632258353,NOWY2-trytytka-02.CSV
4,3.410355,0.807228282500528,6.16,3.5045824287638037,5.600000000000001,0.005714835952861285,-0.2734395044887892,1.8062635708012804,22020.606060606096,202.02611139480507,22222.222222230153,22021.53271857293,404.0404040538597,-0.004000008000067574,-1.9999839999359992,1.0091557953068666,2630.402362076441,440190.32875649247,419.9256651093158,200.69390990526725,97.69417580799754,321.45195029474604,412786992.1179476,1623.1374521636415,1623.1374521636415,1623.1374521636415,NOWY2-trytytka-02.CSV
5,3.35339,0.7896161575441359,5.84,3.445094947893309,5.120000000000001,-0.01632987267048832,-0.2968352668974865,1.741521266539233,22020.176767676767,202.02651386912933,22222.222222230153,22021.103447400594,404.0404040538597,0.0002500000019237817,-1.9999999374999993,1.0091754692382835,2657.6212869838664,434711.28068333166,234.60276001693222,146.9756002470543,109.98637456524143,310.8799049704735,410408916.8820133,1638.0049977849428,1638.0049977849428,1638.0049977849428,NOWY2-trytytka-02.CSV
6,3.392615,0.7828403184623685,6.239999999999998,3.481757774458183,5.599999999999998,-0.021847393146178496,-0.26461929366061154,1.8392891619001859,22016.994949495027,202.00105692749915,22222.222222230153,22017.921529581596,404.0404040538597,0.03175400150430543,-1.9989916833884624,1.0093213117051574,2728.2451066429535,433331.2899745082,130.76497377203134,419.2084918100756,98.08583790215475,322.4950579770871,413780103.8758855,1418.35199488237,1418.35199488237,1418.35199488237,NOWY2-trytytka-02.CSV
7,3.319785,0.817789308125588,6.079999999999998,3.4190217899276396,5.599999999999998,-0.017387086328891743,-0.24103940566865933,1.831443903746778,22039.469696969707,201.1055602701397,22222.222222230153,22040.38714365749,404.0404040538597,-0.1916235322872357,-1.963280421873768,1.0082920563776345,2667.1936021987813,455718.15512016433,150.6250045183078,477.1119861357548,297.7043381813625,315.2013802449115,412718900.0695587,929.5864964932281,929.5864964932281,929.5864964932281,NOWY2-trytytka-02.CSV
8,3.3347849999999997,0.816946458692228,6.0,3.43338765652817,5.52,0.008273462674207309,-0.32496050353308314,1.7992164412398401,22054.419191919165,199.10757123440138,22222.222222230153,22055.317890252143,404.0404040538597,-0.3437161213077394,-1.8818592279531652,1.0076085898635894,2718.6472438828105,470170.91059922177,210.46586370630135,165.54600301416167,273.9477620152846,321.72302557312054,416148952.88618976,446.3789921947584,446.3789921947584,446.3789921947584,NOWY2-trytytka-02.CSV
1,3.382475,0.8121401957827877,6.399999999999999,3.4786013856146267,5.599999999999998,0.018252585800452557,-0.2593074163067324,1.8921056327097756,22033.712121212124,201.57425109916582,22222.22222222284,22034.63408998763,404.0404040430258,-0.13405008970017981,-1.9820305734513641,1.0085555307237242,2750.2350892115774,479946.11479824036,462.8376484650387,316.3250350686977,157.7703369303566,335.5478267412266,417122240.19211715,761.1406998379836,761.1406998379836,761.1406998379836,NOWY2-trytytka-03.CSV
2,3.34648,0.8140188104484927,6.0,3.444054819540479,5.359999999999999,-0.03157910325981858,-0.2544220528347161,1.7929286892495995,22042.5,200.79213621009035,22222.22222222284,22043.41446355626,404.04040404654734,-0.22210707115708553,-1.9506684489420094,1.0081534409537414,2686.5281879621416,464426.02939008607,203.49081471860796,218.80325430412668,476.88564993015535,327.78691714298577,418062912.16855925,1104.309937682392,1104.309937682392,1104.309937682392,NOWY2-trytytka-03.CSV
3,3.3187800000000003,0.8147392215303896,5.920000000000002,3.41731754450768,5.440000000000001,-0.01259823178921045,-0.28428637566572146,1.7837880184887223,22064.84848484848,197.0311689781031,22222.22222222284,22065.72812110534,404.04040404654734,-0.4532060601924333,-1.794604267004828,1.0071323280321833,2689.1051839855413,465052.0556618463,37.50646843015971,377.65464706323945,207.83035766742407,327.65066461675684,417596304.7079519,110.02074363277985,110.02074363277985,110.02074363277985,NOWY2-trytytka-03.CSV
