Experiment ID,CURRENT (A) mean,CURRENT (A) std,CURRENT (A) max,CURRENT (A) rms,CURRENT (A) peak_to_peak,CURRENT (A) skew,CURRENT (A) kurtosis,CURRENT (A) crest_factor,ROTO (RPM) mean,ROTO (RPM) std,ROTO (RPM) max,ROTO (RPM) rms,ROTO (RPM) peak_to_peak,ROTO (RPM) skew,ROTO (RPM) kurtosis,ROTO (RPM) crest_factor,CURRENT (A) Frequency Center,CURRENT (A) Spectrum Area,CURRENT (A) Amp @ 1x RPM,CURRENT (A) Amp @ 2x RPM,CURRENT (A) Amp @ 3x RPM,ROTO (RPM) Frequency Center,ROTO (RPM) Spectrum Area,ROTO (RPM) Amp @ 1x RPM,ROTO (RPM) Amp @ 2x RPM,ROTO (RPM) Amp @ 3x RPM,Source_File
1,3.0420338048961506,0.8472349814190187,5.483598584561227,3.157797817780902,5.442951919347355,-0.22292948066474313,-0.30483231094144836,1.802609351590827,21814.750929208312,133.3062825471719,22275.261677246213,21815.158180655966,899.7297036992095,-0.03966149251456101,5.837787212923278,1.0211100621562132,1425.8302258102485,224937.67826598094,182.42973851473369,301.4095886435322,244.87471860983038,91.80896129338949,193295989.88614738,219.74265950893232,219.74265950893232,219.74265950893232,NOWY-trytytka-01.CSV
2,3.0423703663493367,0.8481818369002369,5.60121541955535,3.1583761568145268,5.7845506907241,-0.2310104260359198,-0.21854375926770953,1.8410695428500625,21804.44170008111,147.11625991735056,22275.261677246435,21804.93793480662,899.7297037030548,-0.29300495432696233,4.13931049504981,1.0215928471657942,1401.9323471067546,223414.56209120128,130.0545159115051,49.17297687773388,161.43426443760848,106.2704398956327,195229887.6572904,1796.136320296278,1796.136320296278,1796.136320296278,NOWY-trytytka-01.CSV
3,3.029558942718223,0.8841657444803562,5.6643185257186035,3.155927555011917,5.717062159892872,-0.2016618692581716,-0.28044098828334185,1.8696842123944235,21792.140025040993,157.3809243687358,22275.261677245984,21792.708242213823,899.7297036953569,-0.44598544848827537,2.9668468829798336,1.0221695368903578,1413.4194170521846,236335.2911463895,338.03045326311144,171.54372128536897,465.04761453016545,103.64782080238204,195105040.7706152,264.419495782217,264.419495782217,264.419495782217,NOWY-trytytka-01.CSV
4,3.009462171959975,0.8609508453883622,5.386661670991281,3.1301767151533495,5.300848956344324,-0.2475924582303197,-0.2780162816400029,1.7899084165869763,21779.986359388164,159.37948455378412,22275.261677246435,21780.56942460421,899.7297037030548,-0.6427513805341069,2.4492993512115016,1.0227399278257483,1415.3968455299346,227547.8400714747,8.90645569123261,234.47094409135,368.8286142539953,108.34620389318758,195928107.80804002,872.9311123748291,872.9311123748291,872.9311123748291,NOWY-trytytka-01.CSV
5,3.043387683109607,0.8614123324998965,5.858450724888898,3.162933297176113,5.870384051282493,-0.24608172395213027,-0.23686934844907226,1.9249768136351846,21815.055954574844,132.9018219237288,22275.261677246435,21815.46073287567,899.7297037030548,-0.0278678080580997,5.914785174442974,1.021095784655784,1399.947170961569,223461.1695942462,156.69485455758416,429.90449586869363,33.87703583315129,94.61865305355965,193398500.92271438,429.50162171847467,429.50162171847467,429.50162171847467,NOWY-trytytka-01.CSV
6,3.04010657700242,0.8734102902790216,5.435666361280447,3.163067842934571,5.541910093862368,-0.29885762340664623,-0.2206258282209701,1.787985461562363,21813.717481131152,142.6745897113049,22275.261677245984,21814.18400584013,899.7297036953569,-0.04402140899685358,4.70728479004934,1.021158438331938,1415.7250345074578,229969.45521925538,476.56695828326576,382.44941997559914,162.26587612735383,94.424230653008,193796561.2524461,1551.508136234057,1551.508136234057,1551.508136234057,NOWY-trytytka-01.CSV
7,3.0142123889763734,0.8858273838791642,5.488938544825579,3.141666499426635,5.473117292943729,-0.23502048248196641,-0.23938197042215714,1.8210191706794832,21816.420440077953,139.00548333775598,22275.261677254242,21816.86322383063,899.7297037113458,0.03880303282315452,5.1561095163420365,1.021031921274004,1409.0591078247064,231612.89380461423,210.53875141804298,347.60280066827136,242.87524736099107,93.48163228762428,193446382.01837072,920.7757236786875,920.7757236786875,920.7757236786875,NOWY-trytytka-01.CSV
8,3.030099621248627,0.8698252018653244,5.591097099854369,3.1524601539124806,5.4923411520229575,-0.2348060342212253,-0.21233184943959005,1.8451859010333198,21835.880179182797,153.7105069460484,22275.26167725424,21836.42111625,899.7297037113422,0.5110329662802463,3.5310810168993427,1.0201219962037678,1400.3173994752071,234154.13641729162,310.464316875736,349.751222416535,83.23581913749872,108.21496073561278,195814545.34174323,832.203227129844,832.203227129844,832.203227129844,NOWY-trytytka-01.CSV
1,3.0411487699135353,0.8710212669444728,5.33874612470951,3.163410983963391,5.553592736432528,-0.282356422689995,-0.17120150421647562,1.7555031103793384,21805.335549171858,125.72134208533612,22275.261677246213,21805.69793178154,899.7297036991986,-0.5849632812994234,6.65048462289896,1.0215509698080387,1416.8460726599963,230527.44609291124,112.77350924657776,74.36090720573463,128.53277538847652,84.95911581737587,191632509.51886004,588.3171439651612,588.3171439651612,588.3171439651612,NOWY-trytytka-02.CSV
2,3.039297444940479,0.8425007579809831,5.428551413763316,3.1538940629132353,5.49240569243194,-0.2996703812664757,-0.07383559590251032,1.7861204808368558,21860.394067032666,153.47811155318163,22275.261677246213,21860.932764917456,899.7297036992095,1.078242877165697,2.7325021149383915,1.0189780481056927,1383.5629396124148,219278.32332020195,203.94026208965414,339.52252765315376,250.5471414228551,108.549805150791,196599723.3860089,1697.719433929718,1697.719433929718,1697.719433929718,NOWY-trytytka-02.CSV
3,3.0375872634900016,0.8907233507659743,5.7191784506342165,3.165473945147155,5.782146127754019,-0.23504844355975085,-0.2428773405005087,1.8828030125670303,21818.772592166897,156.03726271328034,22275.261677246435,21819.33046664345,899.7297037030548,0.10221530475626704,3.4974756922970043,1.0209218498955996,1397.7163037414584,231439.55949584054,190.8560733237673,328.7309505857076,265.3526919410121,115.45592498893605,196955512.8235607,453.18982616245887,453.18982616245887,453.18982616245887,NOWY-trytytka-02.CSV
4,3.0288937383970795,0.8662170105686827,5.414090344716762,3.150307190800749,5.26575141019693,-0.29102520629718276,-0.19017805688278422,1.7874811110349325,21862.630765005346,152.39149501164027,22275.261677246435,21863.16180774899,899.7297037030512,1.163166988961985,2.6812289157152156,1.018873799620747,1399.9980610158614,226201.51173261463,281.33048963670666,175.2240487801091,318.1961583189056,109.12428720058746,196436040.0142877,942.5322040209467,942.5322040209467,942.5322040209467,NOWY-trytytka-02.CSV
5,3.0222352005546678,0.8592157679238308,5.344001780745657,3.1419842555069675,5.406630661038893,-0.29621081509494185,-0.14547050899095026,1.768228290030133,21867.288894768368,156.96787973976475,22275.261677246435,21867.85219089121,899.7297037030548,1.11319231082774,2.226102149536694,1.0186567609931594,1395.6864666249755,226317.42669527102,154.5814169801227,336.88815204537764,294.47383003061185,110.76687483009447,196777548.14408335,1183.607614143742,1183.607614143742,1183.607614143742,NOWY-trytytka-02.CSV
6,3.0408152644166884,0.8387258801467865,5.433212145259251,3.1543510650686595,5.306972968905194,-0.25388484674107575,-0.15606812197740227,1.7867616651488658,21858.95576958067,152.06089174968443,22275.261677245984,21859.484599618754,899.7297036953569,1.084146799472756,2.872048328083272,1.0190450958432633,1398.9118935179124,222860.17981383542,191.76669051205127,294.5648103810873,120.43698801861593,104.34195437184093,195877959.20682088,496.29638443415973,496.29638443415973,496.29638443415973,NOWY-trytytka-02.CSV
7,3.0211280429671525,0.8609917482229659,5.508025779817997,3.141405541976674,5.694036989822727,-0.31322261944889956,-0.03436079354793442,1.8231685984445656,21878.548946544386,173.2574971230431,22275.261677246435,21879.234868120453,899.7297037030548,0.8156310794377329,1.1593127363736855,1.0181324973457486,1388.9246529047537,224668.86390218406,152.84348878677665,424.447306091621,110.62999064575092,121.75418266406705,199371140.73952016,1191.442295833477,1191.442295833477,1191.442295833477,NOWY-trytytka-02.CSV
8,3.0082760215808206,0.8890147051430409,5.3256771801677285,3.1368731205749225,5.4340170068082685,-0.2615610992876909,-0.25613495630678473,1.770341930714568,21839.66008565715,148.0112763824197,22249.224126606532,21840.161566631443,846.6902486881991,0.692963736254582,3.8865547771199314,1.0187532241501487,1394.0322147359668,231946.4235323691,344.88329159370153,341.0674134542434,275.0076683768004,94.61035471473242,194263768.93962932,240.03501491175047,240.03501491175047,240.03501491175047,NOWY-trytytka-02.CSV
9,3.053638141174518,0.8717130934462805,5.50520522020182,3.1756093319325016,5.683869057696112,-0.2519660262997489,-0.2418181498581422,1.8028348369019118,21862.32804646538,183.32272907640973,22275.261677254242,21863.096547226785,899.7297037113458,0.4653875989337204,1.2532317528547994,1.0188879075417416,1398.899356525978,230142.74828400885,163.47947596479315,528.3922918508197,138.7856077280412,126.8289179466226,200334790.86105448,1934.4714864006257,1934.4714864006257,1934.4714864006257,NOWY-trytytka-02.CSV
1,3.055917160259445,0.8480494383099038,5.428501619476077,3.1713920668540276,5.363266971888416,-0.2520730361213889,-0.1655870199634495,1.7763903060170654,21864.746889624854,176.15571948384377,22275.261677246213,21865.456398301223,899.7297036992095,0.6035242800109366,1.479824261594759,1.0187751904787041,1374.1299531926002,225054.9245861708,49.643361362220006,368.7671817576522,164.07275928814366,124.82277144690072,199962470.24112916,1108.839605183464,1108.839605183464,1108.839605183464,NOWY-trytytka-03.CSV
2,3.0205044023324943,0.8408316348938422,5.366072211493671,3.1353399031075475,5.35368628536374,-0.2982473989697809,-0.1746264114206042,1.7765483828958775,21873.137643629485,159.28039197628442,22275.261677246213,21873.717504099503,899.7297036992095,1.1459054147938088,1.8279677255430737,1.0183843781431077,1386.3740187135572,221842.456096742,155.31222626318794,211.25012364719558,35.8781946885114,109.64921779913738,197335690.93651137,1393.7098457067227,1393.7098457067227,1393.7098457067227,NOWY-trytytka-03.CSV
3,3.034389910380547,0.8271719978918325,5.271437492814905,3.1450993808823227,5.4498948668486635,-0.2958497483991207,-0.12307244817009355,1.7372314199903884,21852.259458149507,161.91992872156266,22275.261677246435,21852.859268579567,899.7297037030548,0.700420821949022,2.5191604466050563,1.0193573675942775,1398.1533783821403,217956.2704131672,192.41478037462522,60.03683588747614,193.3840421766299,107.95187925818719,196934829.3619799,362.5959423254932,362.5959423254932,362.5959423254932,NOWY-trytytka-03.CSV
4,3.045841754024978,0.8645467805739876,5.56729514652862,3.166149032534765,5.684668745676684,-0.2593924666401935,-0.2301586061937484,1.8278346664502925,21858.981525018928,148.47575008446074,22275.261677246435,21859.485712245176,899.7297037030512,1.2071641771626835,3.106459646536865,1.019043895149051,1389.8192674341997,227143.32674319932,247.4407299515511,166.50502602248005,141.66558020257688,106.5589723771344,196011071.0515029,564.4850588030971,564.4850588030971,564.4850588030971,NOWY-trytytka-03.CSV
5,3.0274417087267116,0.8542296352518243,5.619371704944079,3.145635127592973,5.676497244898989,-0.2877621842007416,-0.08831025241967083,1.8561453020700724,21886.683118785124,176.79806197844036,22275.261677246435,21887.39709489547,899.7297037030512,0.8070516751859161,0.7728093035030499,1.0177541090329856,1396.4565915429157,225384.45716495288,456.82761504360235,278.18011832671186,377.2388099568471,118.16552679443458,199136627.83012074,1549.4367555255424,1549.4367555255424,1549.4367555255424,NOWY-trytytka-03.CSV
6,3.0352290255585133,0.8640250347839052,5.766179620933852,3.155798026002079,6.025850238199739,-0.24838170422149863,-0.1379824458532064,1.8997510805211202,21852.13585776748,158.6433821687622,22275.261677246435,21852.71164233556,899.7297037030512,0.7688506765152768,2.730321769613795,1.0193631332988693,1411.1095054473708,231844.52856044943,250.4543902911909,581.112107801881,16.02392326420449,102.64742959003667,195939283.32882556,1472.3084364616614,1472.3084364616614,1472.3084364616614,NOWY-trytytka-03.CSV
7,3.0085751690837568,0.8659268610736609,5.228015255194831,3.130696431800782,5.14489483377491,-0.27217775446717446,-0.22328814714081346,1.7377047144834978,21828.994214672202,152.0856212776487,22275.261677246435,21829.52394279677,899.7297037030548,0.362010711175378,3.781431772354127,1.0204437940743178,1404.7266888382608,229001.2996898085,208.0297991225605,234.53676140079594,80.27073259247274,107.12404063629168,196344832.30188844,1332.3285830931673,1332.3285830931673,1332.3285830931673,NOWY-trytytka-03.CSV
8,3.0461476295405725,0.8398493303092551,5.364085954928016,3.1597902003478566,5.745112530811872,-0.28743499695903846,-0.05842928154827387,1.7609409021771674,21899.35161887019,176.930863906546,22249.224126606532,21900.06625433925,846.6902486881991,0.9122258155688526,0.281739080988888,1.0159763865992664,1402.055027416084,222899.25396644493,191.44707071367867,173.324989473311,86.2844179965556,117.52291791454451,198904167.20133212,482.6329889030681,482.6329889030681,482.6329889030681,NOWY-trytytka-03.CSV
